grid_id,lon,lat,landcover_class,lc_pct_10,lc_pct_20,lc_pct_30,lc_pct_40,lc_pct_50,lc_pct_60,lc_pct_70,lc_pct_80,lc_pct_90,lc_pct_95,lc_pct_100,forest_pct,forest_area_km2,population_total,land_area_km2,nightlight_mean,nightlight_p90,cell_area_km2,land_fraction
-171.0_-14.5,-171.0,-14.5,10.0,4.240117349227383,0.0,0.1972147604291806,0.0,0.13147650695278706,0.0,0.0,95.43119138339064,0.0,0.0,0.0,94.48348807040836,131.97463375,47674.57916870224,139.6801033125,1.9920297861099243,4.7925004959106445,2995.981075883611,0.046622491856462694
-170.0_-19.5,-170.0,-19.5,10.0,9.7274229402185,0.0,0.12991181280471975,0.0,0.0,0.0,0.0,90.14266524697678,0.0,0.0,0.0,98.67406715439907,209.88010548161745,1057.1086150348642,212.70036954411745,0.2994535481687361,0.318266361951828,2918.262531998658,0.07288596115389363
-160.0_-21.5,-160.0,-21.5,10.0,2.087380938067967,0.0,0.3587685987304318,0.0,0.0,0.0,0.0,97.5538504632016,0.0,0.0,0.0,90.1406166887739,59.35819975,11917.230686239898,65.8506696875,0.6390749903188812,1.0685545206069946,2880.9173839159057,0.02285753491410158
-151.5_-17.0,-151.5,-17.0,10.0,8.319514978927222,0.0,0.22611852664461504,0.0,0.0,0.0,0.0,91.45436649442816,0.0,0.0,0.0,97.37692892906547,247.38704876053924,18897.20962395037,254.05098669803922,0.4168381848792433,0.5064289431365584,2959.9390816067958,0.08582980247016715
-150.0_-18.0,-150.0,-18.0,10.0,13.297843446140497,0.0,0.03645242172735881,0.0,0.9567688573380884,0.0,0.0,85.70893527479406,0.0,0.0,0.0,93.00040103872668,340.0952093100487,126490.05010408442,365.6921964975487,1.2250981698992858,2.6604291598002114,2943.940403167862,0.12421861397195448
-149.5_-18.0,-149.5,-18.0,10.0,25.883257013793155,0.0,0.5156782622653701,0.0,0.056497103733485404,0.0,0.0,73.54456762020799,0.0,0.0,0.0,97.96529134323231,764.0143673696078,64609.80921450176,779.8827083490196,0.45092663454518966,0.713333785533905,2943.9404031679746,0.26491117398633063
-140.5_-9.5,-140.5,-9.5,10.0,3.3105386892750306,0.0,0.25188881331440455,0.0,0.0,0.1439364647510883,0.0,96.29363603265948,0.0,0.0,0.0,91.08882826194467,90.188904,1786.2443435676396,99.012036625,0.3501473099294335,0.3730924278497696,3050.8977407384277,0.03245341045125803
-140.5_-9.0,-140.5,-9.0,10.0,7.637953304029356,0.4189594639340997,2.932716247538698,0.0,0.0,0.0,0.0,89.01037098449784,0.0,0.0,0.0,72.07094749738377,235.615272625,1767.5061408188194,326.921291875,0.32119606328862055,0.34680331454557534,3055.1176846141793,0.10700775735134596
-140.0_-9.0,-140.0,-9.0,10.0,1.92739598537799,0.0,0.838464430666215,0.0,0.0,0.17755717355284556,0.0,97.05658241040295,0.0,0.0,0.0,71.50787830743297,53.85189159485294,433.54211944481904,75.30903289191176,0.32952981045239865,0.37356987595558167,3055.117684613988,0.024650125025028946
-139.5_-10.0,-139.5,-10.0,10.0,5.620882654568845,0.0,3.17654829570145,0.0,0.0,0.14774643235820697,0.0,91.0548226173715,0.0,0.0,0.0,63.042452009106185,151.73009188455882,1680.5565277445403,240.67923605294118,0.3283708209521513,0.3548392082254092,3046.4454512556404,0.0790032974178945
-139.0_-10.0,-139.0,-10.0,10.0,3.7733401935199717,0.0,0.690531944763145,0.0,0.0,0.43612543879777577,0.0,95.1000024229191,0.0,0.0,0.0,76.18794698970876,94.48811312867646,577.8656417210312,124.01976541176471,0.33369325525263177,0.3577955663204193,3046.445451255686,0.040709662259222845
-109.5_-27.5,-109.5,-27.5,30.0,0.8114675846906008,0.0,5.827812653687041,0.0,0.0,0.03688489021320913,0.0,93.32383487140915,0.0,0.0,0.0,11.108393900032889,17.7270003125,5745.763426847756,159.5820284375,0.46003112084763026,0.6338538924853007,2748.025209434434,0.058071530017129384
-92.0_-0.5,-92.0,-0.5,60.0,0.036683996858123576,3.561656447895777,1.89088021452226,0.0,0.0,8.339207568124342,0.0,86.17157177259949,0.0,0.0,0.0,0.0,0,2.082791385681676,374.1258666875,1.7739782084639306,0.4675058433498521,3091.0652778681047,0.1210346055666392
-91.5_-1.5,-91.5,-1.5,20.0,1.127039762122671,3.9676195881109275,0.05095658498958884,0.0,0.0,0.10191316997917768,0.0,94.34481821488092,0.0,0.4076526799167107,0.0,21.89666584039755,23.3099679742647,2.347418998855744,106.45441705220583,0.378527126168859,0.3944326341152191,3090.359079150062,0.034447264646503106
-91.5_-1.0,-91.5,-1.0,60.0,14.338444389554938,16.762997726308313,3.876042636468998,0.0,0.0,28.285737809782553,0.0,36.57527566136566,0.0,0.1615017765195416,0.0,22.59487075003609,440.4709774249998,89.83918353150933,1949.4290642237743,0.3541709856764401,0.39354893814474745,3090.829872317643,0.6307138033326968
-91.5_-0.5,-91.5,-0.5,60.0,2.111303224335468,20.684134192142775,2.7965774290183862,0.0,0.0,29.2826154421032,0.0,44.899267225272816,0.0,0.2261024871273584,0.0,4.139457149433926,70.2655197367647,16.956767945292857,1697.4573525026963,2.5203409105607224,0.3884755298447141,3091.065277868027,0.5491496296297789
-91.0_-1.0,-91.0,-1.0,60.0,2.153103684140531,6.868195550151071,0.12920142121563374,0.032300355303908436,0.032300355303908436,15.834394178336005,0.0,74.46599912599031,0.0,0.4845053295586266,0.0,8.359857496669763,65.42059294730392,2695.38363404261,782.5563171784315,0.37810889031305445,0.3993418962376739,3090.829872317643,0.25318647402344263
-91.0_-0.5,-91.0,-0.5,20.0,2.099523094754045,11.231783549619061,0.1938021318234503,0.0,0.0,6.825635081985911,0.0,79.48775436529799,0.0,0.16150177651954192,0.0,10.348802649577046,65.557520375,161.6649522155687,633.4792786649509,0.3643165856623713,0.3956461101770401,3091.0652778680287,0.20493882261259608
-90.5_-1.5,-90.5,-1.5,20.0,2.315865952229581,3.6988985040932976,0.07351955403903433,0.0,0.0,0.0,0.0,93.91171598963808,0.0,0.0,0.0,38.87111286117446,63.5559176875,159.32063803440917,163.5042400625,0.38349330612540256,0.412349453994206,3090.35907915014,0.05290784529397284
-90.5_-1.0,-90.5,-1.0,20.0,14.57544032984365,14.675634765315774,0.35530390834299236,0.09690106591172519,0.032300355303908394,0.0,0.0,69.95762953392483,0.0,0.30679004135712207,0.0,49.973139676956926,457.1828857095588,18279.390371502344,914.8572386384801,0.4385499135227402,0.46431550816182166,3090.8298723177227,0.2959908103749675
