grid_id,lon,lat,landcover_class,lc_pct_10,lc_pct_20,lc_pct_30,lc_pct_40,lc_pct_50,lc_pct_60,lc_pct_70,lc_pct_80,lc_pct_90,lc_pct_95,lc_pct_100,forest_pct,forest_area_km2,population_total,land_area_km2,nightlight_mean,nightlight_p90,cell_area_km2,land_fraction
9.5_52.5,9.5,52.5,10.0,56.46241050496368,0.0,15.889010357095469,25.803638569596032,1.6515744175318647,0.0322276918021599,0.0,0.1289107672086396,0.0322276918021599,0.0,0.0,56.710753852608,1063.258094670833,145059.92460724275,1874.879140972548,1.039745823522386,1.556942285849586,1870.99847082103,1.0
9.5_53.0,9.5,53.0,10.0,48.00187468728818,0.0,18.946375076792524,29.80284116458618,3.0390200958877234,0.0,0.0,0.20988897544539672,0.0,0.0,0.0,48.224274209915315,894.9228161678915,369414.4446173226,1855.7517574497533,1.506385114411233,2.2148970910447985,1849.4553986276958,1.0
9.5_53.5,9.5,53.5,30.0,30.627196899165902,0.0,36.20755828314112,21.667711678161787,6.98688352238541,0.06460071060781668,0.0,4.349147840626246,0.09690106591172501,0.0,0.0,32.04024586541396,563.6368332995099,955931.7592155946,1759.152647164706,3.9462926316996754,8.541478875411016,1827.771491653904,0.9624576459352112
9.5_54.0,9.5,54.0,40.0,24.984170516085424,0.0,31.07722639637537,36.81729426410272,2.3724636490593953,0.0322276918021599,0.0,4.684389790772771,0.0322276918021599,0.0,0.0,26.840166715226193,462.403150505147,217370.59253225225,1722.802825374515,1.181394781240315,1.564507776138811,1805.9484012914104,0.9539601597379863
9.5_54.5,9.5,54.5,40.0,11.672081726232319,0.0,13.28215943708714,51.3489515051332,1.8960941903694282,0.0,0.0,21.70381207526618,0.09690106591172505,0.0,0.0,14.361984921329649,202.2843752183824,151926.44509098114,1408.4708786872523,0.9939826744081737,1.3114744058696455,1783.9877895255972,0.7895070173444385
9.5_55.0,9.5,55.0,40.0,6.808914898063874,0.0,7.192972456030346,31.170982880811692,1.009417770262139,0.0,0.0,53.62390986300849,0.19380213182344994,0.0,0.0,15.173180002066413,125.79079800612752,63900.790286550866,829.03384780907,1.167209080409775,1.8416901284998113,1761.891328808689,0.4705363118902601
9.5_55.5,9.5,55.5,40.0,18.16711317157823,0.0,13.7875649965483,43.82360205962265,4.883813721950944,0.0,0.0,19.241004984388162,0.09690106591172507,0.0,0.0,21.286381541016603,299.75730809313677,240658.13135414998,1408.2116658274504,2.4504736281457116,5.621937608718872,1739.6607019324385,0.8094748960318467
9.5_56.0,9.5,56.0,40.0,31.181832198835764,0.0,20.301524431087163,42.344732232453644,2.645953344471882,0.0,0.0,3.4937301420797056,0.03222765107185374,0.0,0.0,32.35651854416185,537.9879731237745,164268.46724862902,1662.6880682156848,1.1487583300760638,1.9047166542573408,1717.2976018999047,0.9682003086571579
9.5_56.5,9.5,56.5,40.0,17.82472940535678,0.0,28.36503201535216,49.32479590608831,1.1327924607170672,0.09690106591172497,0.0,3.2557491465739434,0.0,0.0,0.0,18.1624796437426,300.2257009453432,88804.08496954909,1652.9995178757322,1.038699365271167,1.416072944800059,1694.8037317965395,0.9753338908001496
9.5_57.0,9.5,57.0,40.0,7.8529130487102,0.0,23.050673557409134,37.466005459393365,2.8521847073651148,0.2261024871273584,0.0,28.390618963475283,0.1615017765195417,0.0,0.0,10.872150411318223,130.8818725644608,184151.1041036009,1203.8269119990186,1.953612960674298,3.338798019621107,1672.1808046603721,0.719914323046856
9.5_57.5,9.5,57.5,30.0,0.9239890349472396,0.0,3.5605496663434266,1.4309349673411946,0.6196005840370563,0.0,0.0,93.40859842150954,0.05632732582155057,0.0,0.0,10.768806693131848,6.564112577205883,7129.83171432676,60.95487424240196,2.6866408978372798,6.828564643859863,1649.4305433516292,0.03695510216425492
